,State Name,County,Congressional District,Zip Code,Energy Source,Agency,Year,Program Name,Total Number of Investments,Total Amount of Assistance,Description,State
10034,North Carolina,Sampson,NC-07,28336,Solar,RBS,2019,Business & Industry Guaranteed Loan Program,1,435000.0,Solar Electric,NC
10035,North Carolina,Sampson,NC-07,28336,Solar,RBS,2019,Rural Energy for America Program (REAP),1,5000000.0,Solar Electric,NC
10036,North Carolina,Sampson,NC-07,28382,Solar,RBS,2020,Business & Industry Guaranteed Loan Program,1,1080000.0,Solar Electric,NC
10037,North Carolina,Sampson,NC-07,28382,Solar,RBS,2020,Rural Energy for America Program (REAP),1,5000000.0,Solar Electric,NC
10038,North Carolina,Sampson,NC-07,28444,Solar,RBS,2021,Rural Energy for America Program (REAP),2,123480.0,Solar Electric,NC
10039,North Carolina,Wayne,NC-07,27530,Solar,RBS,2017,Renewable Energy Systems (REAP),1,1700000.0,Solar Electric,NC
10040,North Carolina,Wayne,NC-07,27530,Solar,RBS,2018,Rural Energy for America Program (REAP),1,5370000.0,Solar Electric,NC
10041,North Carolina,Wayne,NC-07,27530,Solar,RBS,2020,Rural Energy for America Program (REAP),1,5500000.0,Solar Electric,NC
10042,North Carolina,Wayne,NC-07,27534,Solar,RBS,2020,Business & Industry Guaranteed Loan Program,1,545000.0,Solar Electric,NC
10043,North Carolina,Wayne,NC-07,27534,Solar,RBS,2020,Rural Energy for America Program (REAP),1,5000000.0,Solar Electric,NC
10044,North Carolina,Wayne,NC-07,28333,Solar,RBS,2017,Rural Energy for America Program (REAP),1,1700000.0,Solar Electric,NC
10045,North Carolina,Wayne,NC-07,28333,Solar,RBS,2020,Rural Energy for America Program (REAP),1,5000000.0,Solar Electric,NC
10046,North Carolina,Wayne,NC-07,28365,Solar,RBS,2020,Business & Industry Guaranteed Loan Program,1,1557000.0,Solar Electric,NC
10047,North Carolina,Wayne,NC-07,28578,Solar,RBS,2017,Renewable Energy Systems (REAP),1,1700000.0,Solar Electric,NC
10048,North Carolina,Montgomery,NC-08,27371,Hydroelectric,RBS,2011,Rural Energy for America Program (REAP),1,146281.0,Hydro Electric,NC
10049,North Carolina,Anson,NC-08,28133,Biomass,RBS,2010,Rural Energy for America Program (REAP),1,49795.0,Thermal Conversion,NC
10050,North Carolina,Montgomery,NC-08,27209,Biomass,FSA,2010,BCAP Matching Payments (NOFA),5,218147.0,,NC
10051,North Carolina,Montgomery,NC-08,27371,Biomass,FSA,2010,BCAP Matching Payments (NOFA),1,14003.0,,NC
10052,North Carolina,Cabarrus,NC-08,28124,Solar,RBS,2018,Rural Energy for America Program (REAP),1,5000000.0,Solar Electric,NC
10053,North Carolina,Cumberland,NC-08,28344,Solar,RBS,2018,Rural Energy for America Program (REAP),1,3600000.0,Solar Electric,NC
10054,North Carolina,Hoke,NC-08,28376,Solar,RBS,2019,Rural Energy for America Program (REAP),1,4925000.0,Solar Electric,NC
10055,North Carolina,Montgomery,NC-08,27209,Solar,RBS,2013,Rural Energy for America Program (REAP),1,45000.0,Solar Large,NC
10056,North Carolina,Montgomery,NC-08,27209,Solar,RBS,2014,Renewable Energy Systems (REAP),1,3201011.0,Solar Electric,NC
10057,North Carolina,Montgomery,NC-08,27209,Solar,RBS,2017,Energy Efficiency Improvement Grant (REAP),1,20000.0,Solar Electric,NC
10058,North Carolina,Montgomery,NC-08,27229,Solar,RBS,2021,Renewable Energy Systems (REAP),1,6500000.0,Solar Electric,NC
10059,North Carolina,Montgomery,NC-08,27306,Solar,RBS,2018,Business & Industry Guaranteed Loan Program,1,1625000.0,Solar Electric,NC
10060,North Carolina,Moore,NC-08,27376,Solar,RBS,2018,Business & Industry Guaranteed Loan Program,1,4350000.0,Solar Electric,NC
10061,North Carolina,Moore,NC-08,28315,Solar,RBS,2019,Rural Energy for America Program (REAP),1,1654000.0,Solar Electric,NC
10062,North Carolina,Moore,NC-08,28327,Solar,RBS,2016,Rural Energy for America Program (REAP),1,4925000.0,Solar Electric,NC
10063,North Carolina,Moore,NC-08,28387,Solar,RBS,2018,Energy Efficiency Improvement Grant (REAP),1,9842.0,Solar Electric,NC
10064,North Carolina,Robeson,NC-08,28340,Solar,RBS,2013,Rural Energy for America Program (REAP),1,45000.0,Solar Large,NC
10065,North Carolina,Robeson,NC-08,28340,Solar,RBS,2014,Renewable Energy Systems (REAP),1,3150446.0,Solar Electric,NC
10066,North Carolina,Robeson,NC-08,28358,Solar,RBS,2014,Rural Energy for America Program (REAP),2,3717546.0,Solar Electric,NC
10067,North Carolina,Robeson,NC-08,28369,Solar,RBS,2014,Rural Energy for America Program (REAP),1,3600000.0,Solar Electric,NC
10068,North Carolina,Stanly,NC-08,28001,Solar,RBS,2020,Rural Energy for America Program (REAP),1,2300000.0,Solar Electric,NC
10069,North Carolina,Union,NC-08,28103,Solar,RBS,2015,Rural Energy for America Program (REAP),1,3718000.0,Solar Large,NC
10070,North Carolina,Union,NC-08,28110,Solar,RBS,2010,Energy Efficiency Improvement Grant (REAP),1,11470.0,Solar Electric,NC
10071,North Carolina,Union,NC-08,28110,Solar,RBS,2011,Energy Efficiency Improvement Grant (REAP),1,11250.0,Solar Electric,NC
10072,North Carolina,Union,NC-08,28112,Solar,RBS,2015,Rural Energy for America Program (REAP),1,3844000.0,Solar Large,NC
10073,North Carolina,Bladen,NC-09,28337,Biomass,FSA,2010,BCAP Matching Payments (NOFA),4,252077.0,,NC
10074,North Carolina,Mecklenburg,NC-09,28078,Biomass,RBS,2009,Rural Energy for America Program (REAP),2,734518.0,Other,NC
10075,North Carolina,Robeson,NC-09,28358,Biomass,FSA,2010,BCAP Matching Payments (NOFA),2,400106.0,,NC
10076,North Carolina,Robeson,NC-09,28375,Biomass,FSA,2010,BCAP Matching Payments (NOFA),11,929834.0,,NC
10077,North Carolina,Bladen,NC-09,28312,Solar,RBS,2017,Business & Industry Guaranteed Loan Program,1,16000000.0,Solar Electric,NC
10078,North Carolina,Bladen,NC-09,28312,Solar,RBS,2017,Rural Energy for America Program (REAP),1,25000000.0,Solar Electric,NC
10079,North Carolina,Bladen,NC-09,28320,Solar,RBS,2018,Rural Energy for America Program (REAP),1,4873000.0,Solar Electric,NC
10080,North Carolina,Bladen,NC-09,28337,Solar,RBS,2020,Rural Energy for America Program (REAP),1,250000.0,Solar Electric,NC
10081,North Carolina,Bladen,NC-09,28337,Solar,RBS,2021,Rural Energy for America Program (REAP),1,58002.0,Solar Electric,NC
10082,North Carolina,Bladen,NC-09,28392,Solar,RBS,2020,Rural Energy for America Program (REAP),1,170980.0,Solar Electric,NC
10083,North Carolina,Bladen,NC-09,28433,Solar,RBS,2016,Renewable Energy Systems (REAP),1,2370000.0,Solar Electric,NC
10084,North Carolina,Bladen,NC-09,28433,Solar,RBS,2018,Rural Energy for America Program (REAP),1,5342000.0,Solar Electric,NC
10085,North Carolina,Mecklenburg,NC-09,28031,Solar,RBS,2011,Rural Energy for America Program (REAP),1,4000000.0,Solar Electric,NC
10086,North Carolina,Richmond,NC-09,28345,Solar,RBS,2019,Business & Industry Guaranteed Loan Program,1,650000.0,Solar Electric,NC
10087,North Carolina,Richmond,NC-09,28345,Solar,RBS,2019,Rural Energy for America Program (REAP),1,5000000.0,Solar Electric,NC
10088,North Carolina,Richmond,NC-09,28363,Solar,RBS,2016,Rural Energy for America Program (REAP),1,4000000.0,Solar Electric,NC
10089,North Carolina,Robeson,NC-09,28340,Solar,RBS,2013,Renewable Energy Systems (REAP),1,5000000.0,Solar Electric,NC
10090,North Carolina,Robeson,NC-09,28340,Solar,RBS,2021,Rural Energy for America Program (REAP),1,114366.0,Solar Electric,NC
10091,North Carolina,Robeson,NC-09,28357,Solar,RBS,2021,Rural Energy for America Program (REAP),6,1124998.0,Solar Electric,NC
10092,North Carolina,Robeson,NC-09,28358,Solar,RBS,2018,Rural Energy for America Program (REAP),1,3550000.0,Solar Electric,NC
10093,North Carolina,Robeson,NC-09,28360,Solar,RBS,2020,Rural Energy for America Program (REAP),1,1136000.0,Solar Electric,NC
10094,North Carolina,Robeson,NC-09,28364,Solar,RBS,2019,Renewable Energy Systems (REAP),1,4155000.0,Solar Electric,NC
10095,North Carolina,Robeson,NC-09,28372,Solar,RBS,2017,Business & Industry Guaranteed Loan Program,2,6850000.0,Solar Electric,NC
10096,North Carolina,Robeson,NC-09,28372,Solar,RBS,2019,Rural Energy for America Program (REAP),1,1827000.0,Solar Electric,NC
10097,North Carolina,Robeson,NC-09,28384,Solar,RBS,2016,Rural Energy for America Program (REAP),1,4700000.0,Solar Electric,NC
10098,North Carolina,Robeson,NC-09,28384,Solar,RBS,2019,Rural Energy for America Program (REAP),1,4218750.0,Solar Electric,NC
10099,North Carolina,Robeson,NC-09,28386,Solar,RBS,2017,Rural Energy for America Program (REAP),1,1700000.0,Solar Electric,NC
10100,North Carolina,Scotland,NC-09,28352,Solar,RBS,2016,Rural Energy for America Program (REAP),1,4650000.0,Solar Electric,NC
10101,North Carolina,Union,NC-09,28079,Solar,RBS,2019,Energy Efficiency Improvement Grant (REAP),1,6876.0,Solar Electric,NC
10102,North Carolina,Union,NC-09,28133,Solar,RBS,2021,Rural Energy for America Program (REAP),1,94120.0,Solar Electric,NC
10103,North Carolina,Union,NC-09,28173,Solar,RBS,2020,Rural Energy for America Program (REAP),1,42000.0,Solar Electric,NC
10104,North Carolina,Union,NC-09,28174,Solar,RBS,2020,Rural Energy for America Program (REAP),1,35325.0,Solar Electric,NC
10105,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2010,Advanced Biofuel Payment Program,1,3992.71,Biofuels,NC
10106,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2011,Advanced Biofuel Payment Program,1,20335.67,Biofuels,NC
10107,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2012,Advanced Biofuel Payment Program,1,40243.05,Biofuels,NC
10108,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2013,Advanced Biofuel Payment Program,1,32966.27,Biofuels,NC
10109,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2014,Advanced Biofuel Payment Program,1,2883.58,Biofuels,NC
10110,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2015,Advanced Biofuel Payment Program,1,9475.67,Biofuels,NC
10111,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2015,Business & Industry Guaranteed Loan Program,1,414000.0,Biodiesel Trans Esterification,NC
10112,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2015,Rural Energy for America Program (REAP),1,43450.0,Biodiesel Trans Esterification,NC
10113,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2017,Advanced Biofuel Payment Program,1,1599.62,Biofuels,NC
10114,North Carolina,Catawba,NC-10,28658,Biomass,RBS,2018,Advanced Biofuel Payment Program,1,3049.13,Biofuels,NC
10115,North Carolina,Cleveland,NC-10,28150,Biomass,FSA,2010,BCAP Matching Payments (NOFA),2,29127.0,,NC
10116,North Carolina,Lincoln,NC-10,28092,Biomass,FSA,2010,BCAP Matching Payments (NOFA),4,359450.0,,NC
10117,North Carolina,Polk,NC-10,28756,Biomass,FSA,2009,BCAP Matching Payments (NOFA),1,90000.0,,NC
10118,North Carolina,Polk,NC-10,28756,Biomass,FSA,2010,BCAP Matching Payments (NOFA),1,5040.0,,NC
10119,North Carolina,Buncombe,NC-10,28711,Solar,RBS,2020,Rural Energy for America Program (REAP),1,37231.0,Solar Electric,NC
10120,North Carolina,Buncombe,NC-10,28730,Solar,RBS,2010,Energy Efficiency Improvement Grant (REAP),1,10812.0,Solar Electric,NC
10121,North Carolina,Buncombe,NC-10,28730,Solar,RBS,2018,Energy Efficiency Improvement Grant (REAP),2,23635.0,Solar Electric,NC
10122,North Carolina,Buncombe,NC-10,28730,Solar,RBS,2018,Rural Energy for America Program (REAP),2,13197.0,Solar Electric,NC
10123,North Carolina,Buncombe,NC-10,28732,Solar,RBS,2015,Rural Energy for America Program (REAP),1,32223.0,Solar Electric,NC
10124,North Carolina,Catawba,NC-10,28610,Solar,RBS,2015,Renewable Energy Systems (REAP),1,2250000.0,Solar Large,NC
10125,North Carolina,Catawba,NC-10,28658,Solar,RBS,2015,Rural Energy for America Program (REAP),2,7753000.0,Solar Large,NC
10126,North Carolina,Catawba,NC-10,28658,Solar,RBS,2016,Rural Energy for America Program (REAP),1,4600000.0,Solar Electric,NC
10127,North Carolina,Cleveland,NC-10,28086,Solar,RBS,2016,Renewable Energy Systems (REAP),1,2200000.0,Solar Electric,NC
10128,North Carolina,Cleveland,NC-10,28086,Solar,RBS,2016,Rural Energy for America Program (REAP),1,1500000.0,Solar Electric,NC
10129,North Carolina,Cleveland,NC-10,28086,Solar,RBS,2019,Rural Energy for America Program (REAP),1,3277500.0,Solar Electric,NC
10130,North Carolina,Cleveland,NC-10,28114,Solar,RBS,2016,Rural Energy for America Program (REAP),1,3410604.0,Solar Electric,NC
10131,North Carolina,Cleveland,NC-10,28150,Solar,RBS,2016,Rural Energy for America Program (REAP),2,3100000.0,Solar Electric,NC
10132,North Carolina,Cleveland,NC-10,28150,Solar,RBS,2020,Rural Energy for America Program (REAP),1,4700000.0,Solar Electric,NC
10133,North Carolina,Cleveland,NC-10,28150,Solar,RBS,2021,Rural Energy for America Program (REAP),1,2286000.0,Solar Electric,NC
10134,North Carolina,Cleveland,NC-10,28152,Solar,RBS,2016,Rural Energy for America Program (REAP),2,6000000.0,Solar Electric,NC
10135,North Carolina,Gaston,NC-10,28021,Solar,RBS,2006,Renewable Energy Systems (REAP),1,6056.0,Solar Thermal,NC
10136,North Carolina,Gaston,NC-10,28034,Solar,RBS,2019,Energy Efficiency Improvement Grant (REAP),1,11940.0,Solar Electric,NC
10137,North Carolina,Gaston,NC-10,28092,Solar,RBS,2021,Rural Energy for America Program (REAP),1,12150000.0,Solar Electric,NC
10138,North Carolina,Gaston,NC-10,28164,Solar,RBS,2016,Rural Energy for America Program (REAP),1,4600000.0,Solar Electric,NC
10139,North Carolina,Lincoln,NC-10,28037,Solar,RBS,2020,Rural Energy for America Program (REAP),1,44725.0,Solar Electric,NC
10140,North Carolina,Lincoln,NC-10,28037,Solar,RBS,2021,Energy Efficiency Improvement Grant (REAP),1,8641.0,Solar Electric,NC
10141,North Carolina,Lincoln,NC-10,28164,Solar,RBS,2016,Rural Energy for America Program (REAP),1,4600000.0,Solar Electric,NC
10142,North Carolina,Rutherford,NC-10,28018,Solar,RBS,2016,Rural Energy for America Program (REAP),1,4375000.0,Solar Electric,NC
10143,North Carolina,Rutherford,NC-10,28018,Solar,RBS,2019,Energy Efficiency Improvement Grant (REAP),1,7500.0,Solar Electric,NC
10144,North Carolina,Rutherford,NC-10,28040,Solar,RBS,2014,Rural Energy for America Program (REAP),1,1240101.0,Solar Electric,NC
10145,North Carolina,Rutherford,NC-10,28040,Solar,RBS,2019,Business & Industry Guaranteed Loan Program,1,7000000.0,Solar Electric,NC
10146,North Carolina,Rutherford,NC-10,28040,Solar,RBS,2019,Rural Energy for America Program (REAP),1,10000000.0,Solar Electric,NC
10147,North Carolina,Rutherford,NC-10,28043,Solar,RBS,2017,Business & Industry Guaranteed Loan Program,1,2100000.0,Solar Large,NC
10148,North Carolina,Caldwell,NC-11,28645,Biomass,FSA,2010,BCAP Matching Payments (NOFA),1,40896.0,,NC
10149,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2009,Advanced Biofuel Payment Program,1,4149.6,Biofuels,NC
10150,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2010,Advanced Biofuel Payment Program,1,2926.64,Biofuels,NC
10151,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2011,Advanced Biofuel Payment Program,1,24875.88,Biofuels,NC
10152,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2012,Advanced Biofuel Payment Program,1,9012.25,Biofuels,NC
10153,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2013,Advanced Biofuel Payment Program,1,5282.7,Biofuels,NC
10154,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2014,Advanced Biofuel Payment Program,1,79060.54,Biofuels,NC
10155,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2015,Advanced Biofuel Payment Program,1,220.72,Biofuels,NC
10156,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2016,Advanced Biofuel Payment Program,1,196.12,Biofuels,NC
10157,North Carolina,Caldwell,NC-11,28645,Biomass,RBS,2017,Advanced Biofuel Payment Program,1,146.88,Biofuels,NC
10158,North Carolina,Jackson,NC-11,28779,Biomass,FS,2021,Wood Innovations Grants,1,369508.0,,NC
10159,North Carolina,Buncombe,NC-11,28715,Solar,RBS,2018,Energy Efficiency Improvement Grant (REAP),1,6950.0,Solar Electric,NC
10160,North Carolina,Buncombe,NC-11,28748,Solar,RBS,2015,Rural Energy for America Program (REAP),1,2000000.0,Solar Electric,NC
10161,North Carolina,Buncombe,NC-11,28748,Solar,RBS,2019,Energy Efficiency Improvement Grant (REAP),1,7653.0,Solar Electric,NC
10162,North Carolina,Buncombe,NC-11,28748,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,7291.0,Solar Electric,NC
10163,North Carolina,Buncombe,NC-11,28804,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,10379.0,Solar Electric,NC
10164,North Carolina,Burke,NC-11,28655,Solar,RBS,2021,Energy Efficiency Improvement Grant (REAP),1,6453.0,Solar Electric,NC
10165,North Carolina,Burke,NC-11,28690,Solar,RBS,2018,Energy Efficiency Improvement Grant (REAP),1,20000.0,Solar Electric,NC
10166,North Carolina,Burke,NC-11,28690,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,20000.0,Solar Electric,NC
10167,North Carolina,Caldwell,NC-11,28645,Solar,RBS,2019,Rural Energy for America Program (REAP),1,62186.0,Solar Electric,NC
10168,North Carolina,Cherokee,NC-11,28901,Solar,RBS,2018,Energy Efficiency Improvement Grant (REAP),1,20000.0,Solar Electric,NC
10169,North Carolina,Cherokee,NC-11,28901,Solar,RBS,2019,Rural Energy for America Program (REAP),1,26573.0,Solar Electric,NC
10170,North Carolina,Cherokee,NC-11,28901,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,3675.0,Solar Electric,NC
10171,North Carolina,Cherokee,NC-11,28905,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,19993.0,Solar Electric,NC
10172,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2010,Renewable Energy Systems (REAP),1,296890.0,Solar Electric,NC
10173,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2010,Rural Energy for America Program (REAP),1,203110.0,Solar Electric,NC
10174,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2015,Energy Efficiency Improvement Grant (REAP),2,19125.0,Solar Electric,NC
10175,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2017,Energy Efficiency Improvement Grant (REAP),2,13992.0,Solar Electric,NC
10176,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2018,Energy Efficiency Improvement Grant (REAP),3,23061.0,Solar Electric,NC
10177,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),2,30462.0,Solar Electric,NC
10178,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2020,Rural Energy for America Program (REAP),2,53097.0,Solar Electric,NC
10179,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2021,Energy Efficiency Improvement Grant (REAP),1,5859.0,Solar Electric,NC
10180,North Carolina,Cherokee,NC-11,28906,Solar,RBS,2021,Rural Energy for America Program (REAP),1,49975.0,Solar Electric,NC
10181,North Carolina,Clay,NC-11,28902,Solar,RBS,2015,Energy Efficiency Improvement Grant (REAP),1,8687.0,Solar Electric,NC
10182,North Carolina,Clay,NC-11,28902,Solar,RBS,2018,Energy Efficiency Improvement Grant (REAP),1,7450.0,Solar Electric,NC
10183,North Carolina,Clay,NC-11,28902,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,16988.0,Solar Electric,NC
10184,North Carolina,Clay,NC-11,28904,Solar,RBS,2014,Rural Energy for America Program (REAP),2,12087.0,Solar Electric,NC
10185,North Carolina,Clay,NC-11,28904,Solar,RBS,2015,Energy Efficiency Improvement Grant (REAP),2,21539.0,Solar Electric,NC
10186,North Carolina,Clay,NC-11,28904,Solar,RBS,2015,Rural Energy for America Program (REAP),1,28620.0,Solar Electric,NC
10187,North Carolina,Clay,NC-11,28904,Solar,RBS,2016,Energy Efficiency Improvement Grant (REAP),1,9712.0,Solar Electric,NC
10188,North Carolina,Clay,NC-11,28904,Solar,RBS,2016,Rural Energy for America Program (REAP),1,26431.0,Solar Electric,NC
10189,North Carolina,Clay,NC-11,28904,Solar,RBS,2018,Energy Efficiency Improvement Grant (REAP),1,8532.0,Solar Electric,NC
10190,North Carolina,Clay,NC-11,28904,Solar,RBS,2019,Energy Efficiency Improvement Grant (REAP),3,30474.0,Solar Electric,NC
10191,North Carolina,Clay,NC-11,28904,Solar,RBS,2019,Rural Energy for America Program (REAP),1,120340.0,Solar Electric,NC
10192,North Carolina,Clay,NC-11,28904,Solar,RBS,2021,Energy Efficiency Improvement Grant (REAP),1,10462.0,Solar Electric,NC
10193,North Carolina,Clay,NC-11,28909,Solar,RBS,2015,Energy Efficiency Improvement Grant (REAP),1,8250.0,Solar Electric,NC
